date, state, confirmed case, confirmed new, discharged case, discharged new, death case, death new, active cases, days since last reported case,
29-04-2020, Kano, 139, 24, 0, 0, 3, 2, 136, 0
29-04-2020, Gombe, 64, 18, 0, 0, 0, 0, 64, 0
29-04-2020, Borno, 59, 6, 0, 0, 5, 3, 54, 0
29-04-2020, Ogun, 50, 0, 6, 0, 1, 0, 43, 1
29-04-2020, Katsina, 40, 10, 0, 0, 2, 0, 38, 0
29-04-2020, Edo, 37, 7, 9, 1, 3, 0, 25, 0
29-04-2020, Osun, 34, 0, 18, 0, 2, 0, 14, 3
29-04-2020, Kaduna, 32, 17, 6, 0, 0, 0, 26, 0
29-04-2020, Bauchi, 29, 0, 6, 0, 0, 0, 23, 1
29-04-2020, Sokoto, 27, 8, 0, 0, 3, 0, 24, 0
29-04-2020, Oyo, 21, 0, 9, 0, 2, 0, 10, 3
29-04-2020, Akwa, 12, 0, 9, 0, 1, 0, 2, 3
29-04-2020, Kwara, 11, 0, 2, 0, 0, 0, 9, 6
29-04-2020, Ekiti, 8, 0, 2, 0, 1, 0, 5, 4
29-04-2020, Ondo, 8, 0, 3, 0, 0, 0, 5, 3
29-04-2020, Taraba, 8, 0, 0, 0, 0, 0, 8, 2
29-04-2020, Delta, 7, 0, 4, 2, 2, 0, 1, 1
29-04-2020, Jigawa, 7, 0, 0, 0, 0, 0, 7, 1
29-04-2020, Rivers, 7, 0, 2, 0, 2, 0, 3, 1
29-04-2020, Zamfara, 4, 0, 0, 0, 0, 0, 4, 1
29-04-2020, Enugu, 3, 0, 2, 0, 0, 0, 1, 1
29-04-2020, Abia, 2, 0, 0, 0, 0, 0, 2, 9
29-04-2020, Adamawa, 2, 1, 0, 0, 0, 0, 2, 0
29-04-2020, Ebonyi, 2, 1, 0, 0, 0, 0, 2, 0
29-04-2020, Niger, 2, 0, 0, 0, 0, 0, 2, 14
29-04-2020, Anambra, 1, 0, 1, 0, 0, 0, 0, 19
29-04-2020, Bayelsa, 1, 0, 0, 0, 0, 0, 1, 3
29-04-2020, Benue, 1, 0, 0, 0, 0, 0, 1, 32
29-04-2020, Imo, 1, 0, 0, 0, 0, 0, 1, 4
29-04-2020, Kebbi, 1, 0, 0, 0, 0, 0, 1, 3
29-04-2020, Nasarawa, 1, 0, 0, 0, 0, 0, 1, 1
29-04-2020, Plateau, 1, 0, 0, 0, 0, 0, 1, 6
29-04-2020, Yobe, 1, 1, 0, 0, 0, 0, 1, 0
28-04-2020, Lagos, 844, 80, 143, 0, 19, 0, 682, 0
28-04-2020, FCT, 158, 1, 36, 0, 3, 0, 119, 0
28-04-2020, Kano, 115, 38, 0, 0, 1, 0, 114, 0
28-04-2020, Borno, 53, 11, 0, 0, 2, 0, 51, 0
28-04-2020, Ogun, 50, 15, 6, 1, 1, 0, 43, 0
28-04-2020, Gombe, 46, 10, 0, 0, 0, 0, 46, 0
28-04-2020, Osun, 34, 0, 18, 0, 2, 0, 14, 2
28-04-2020, Edo, 30, 5, 8, 0, 3, 0, 19, 0
28-04-2020, Katsina, 30, 0, 0, 0, 2, 0, 28, 3
28-04-2020, Bauchi, 29, 15, 6, 0, 0, 0, 23, 0
28-04-2020, Oyo, 21, 0, 9, 0, 2, 0, 10, 2
28-04-2020, Sokoto, 19, 9, 0, 0, 3, 3, 16, 0
28-04-2020, Kaduna, 15, 0, 6, 0, 0, 0, 9, 2
28-04-2020, Akwa, 12, 0, 9, 0, 1, 0, 2, 2
28-04-2020, Kwara, 11, 0, 2, 0, 0, 0, 9, 5
28-04-2020, Ekiti, 8, 0, 2, 0, 1, 0, 5, 3
28-04-2020, Ondo, 8, 0, 3, 1, 0, 0, 5, 2
28-04-2020, Taraba, 8, 0, 0, 0, 0, 0, 8, 1
28-04-2020, Delta, 7, 1, 2, 2, 2, 1, 3, 0
28-04-2020, Jigawa, 7, 5, 0, 0, 0, 0, 7, 0
28-04-2020, Rivers, 7, 1, 2, 0, 2, 0, 3, 0
28-04-2020, Zamfara, 4, 2, 0, 0, 0, 0, 4, 0
28-04-2020, Enugu, 3, 1, 2, 0, 0, 0, 1, 0
28-04-2020, Abia, 2, 0, 0, 0, 0, 0, 2, 8
28-04-2020, Niger, 2, 0, 0, 0, 0, 0, 2, 13
28-04-2020, Adamawa, 1, 0, 0, 0, 0, 0, 1, 6
28-04-2020, Anambra, 1, 0, 1, 0, 0, 0, 0, 18
28-04-2020, Bayelsa, 1, 0, 0, 0, 0, 0, 1, 2
28-04-2020, Benue, 1, 0, 0, 0, 0, 0, 1, 31
28-04-2020, Ebonyi, 1, 0, 0, 0, 0, 0, 1, 2
28-04-2020, Imo, 1, 0, 0, 0, 0, 0, 1, 3
28-04-2020, Kebbi, 1, 0, 0, 0, 0, 0, 1, 2
28-04-2020, Nasarawa, 1, 1, 0, 0, 0, 0, 1, 0
28-04-2020, Plateau, 1, 0, 0, 0, 0, 0, 1, 5
27-04-2020, Lagos, 764, 34, 143, 15, 19, 0, 602, 0
27-04-2020, FCT, 157, 15, 36, 1, 3, 0, 118, 0
27-04-2020, Kano, 77, 0, 0, 0, 1, 0, 76, 2
27-04-2020, Borno, 41, 11, 0, 0, 2, 0, 39, 0
27-04-2020, Gombe, 37, 2, 0, 0, 0, 0, 37, 0
27-04-2020, Ogun, 35, 0, 5, 0, 1, 0, 29, 3
27-04-2020, Osun, 34, 0, 18, 0, 2, 0, 14, 1
27-04-2020, Katsina, 30, 0, 0, 0, 2, 0, 28, 2
27-04-2020, Edo, 25, 0, 8, 0, 3, 0, 14, 1
27-04-2020, Oyo, 21, 0, 9, 0, 2, 0, 10, 1
27-04-2020, Kaduna, 15, 0, 6, 0, 0, 0, 9, 1
27-04-2020, Bauchi, 14, 0, 6, 0, 0, 0, 8, 1
27-04-2020, Akwa, 12, 0, 9, 0, 1, 0, 2, 1
27-04-2020, Kwara, 11, 0, 2, 0, 0, 0, 9, 4
27-04-2020, Sokoto, 10, 0, 0, 0, 0, 0, 10, 1
27-04-2020, Ekiti, 8, 0, 2, 0, 1, 0, 5, 2
27-04-2020, Ondo, 8, 0, 2, 0, 0, 0, 6, 1
27-04-2020, Taraba, 8, 2, 0, 0, 0, 0, 8, 0
27-04-2020, Delta, 6, 0, 0, 0, 1, 0, 5, 5
27-04-2020, Rivers, 6, 0, 2, 0, 2, 0, 2, 1
27-04-2020, Abia, 2, 0, 0, 0, 0, 0, 2, 7
27-04-2020, Enugu, 2, 0, 2, 0, 0, 0, 0, 31
27-04-2020, Jigawa, 2, 0, 0, 0, 0, 0, 2, 8
27-04-2020, Niger, 2, 0, 0, 0, 0, 0, 2, 12
27-04-2020, Zamfara, 2, 0, 0, 0, 0, 0, 2, 3
27-04-2020, Adamawa, 1, 0, 0, 0, 0, 0, 1, 5
27-04-2020, Anambra, 1, 0, 1, 0, 0, 0, 0, 17
27-04-2020, Bayelsa, 1, 0, 0, 0, 0, 0, 1, 1
27-04-2020, Benue, 1, 0, 0, 0, 0, 0, 1, 30
27-04-2020, Ebonyi, 1, 0, 0, 0, 0, 0, 1, 1
27-04-2020, Imo, 1, 0, 0, 0, 0, 0, 1, 2
27-04-2020, Kebbi, 1, 0, 0, 0, 0, 0, 1, 1
27-04-2020, Plateau, 1, 0, 0, 0, 0, 0, 1, 4
26-04-2020, Lagos, 731, 43, 128, 6, 19, 0, 584, 0
26-04-2020, FCT, 141, 3, 35, 0, 3, 0, 103, 0
26-04-2020, Kano, 77, 0, 0, 0, 1, 0, 76, 1
26-04-2020, Gombe, 35, 5, 0, 0, 0, 0, 35, 0
26-04-2020, Ogun, 35, 0, 5, 0, 1, 0, 29, 2
26-04-2020, Osun, 34, 2, 18, 0, 2, 2, 14, 0
26-04-2020, Borno, 30, 0, 0, 0, 2, 0, 28, 1
26-04-2020, Katsina, 30, 0, 4, 0, 2, 1, 24, 1
26-04-2020, Edo, 25, 3, 8, 1, 3, 0, 14, 0
26-04-2020, Oyo, 21, 3, 9, 4, 2, 1, 10, 0
26-04-2020, Kaduna, 15, 5, 6, 2, 0, 0, 9, 0
26-04-2020, Bauchi, 14, 3, 6, 1, 0, 0, 8, 0
26-04-2020, Akwa, 12, 1, 9, 3, 1, 0, 2, 0
26-04-2020, Kwara, 11, 0, 2, 0, 0, 0, 9, 3
26-04-2020, Sokoto, 10, 8, 0, 0, 0, 0, 10, 0
26-04-2020, Ekiti, 8, 0, 2, 0, 1, 0, 5, 1
26-04-2020, Ondo, 8, 3, 2, 0, 0, 0, 6, 0
26-04-2020, Delta, 6, 0, 0, 0, 1, 0, 5, 4
26-04-2020, Rivers, 6, 3, 2, 0, 2, 1, 2, 0
26-04-2020, Taraba, 6, 6, 0, 0, 0, 0, 6, 0
26-04-2020, Abia, 2, 0, 0, 0, 0, 0, 2, 6
26-04-2020, Enugu, 2, 0, 2, 0, 0, 0, 0, 30
26-04-2020, Jigawa, 2, 0, 0, 0, 0, 0, 2, 7
26-04-2020, Niger, 2, 0, 0, 0, 0, 0, 2, 11
26-04-2020, Zamfara, 2, 0, 0, 0, 0, 0, 2, 2
26-04-2020, Adamawa, 1, 0, 0, 0, 0, 0, 1, 4
26-04-2020, Anambra, 1, 0, 1, 0, 0, 0, 0, 16
26-04-2020, Bayelsa, 1, 1, 0, 0, 0, 0, 1, 0
26-04-2020, Benue, 1, 0, 0, 0, 0, 0, 1, 29
26-04-2020, Ebonyi, 1, 1, 0, 0, 0, 0, 1, 0
26-04-2020, Imo, 1, 0, 0, 0, 0, 0, 1, 1
26-04-2020, Kebbi, 1, 1, 0, 0, 0, 0, 1, 0
26-04-2020, Plateau, 1, 0, 0, 0, 0, 0, 1, 3
25-04-2020, Lagos, 689, 33, 122, 6, 19, 3, 548, 0,
25-04-2020, FCT, 138, 0, 35, 0, 3, 0, 100, 1,
25-04-2020, Kano, 77, 4, 0, 0, 1, 0, 76, 0,
25-04-2020, Ogun, 35, 0, 5, 0, 1, 0, 29, 1,
25-04-2020, Osun, 32, 12, 18, 0, 0, 0, 14, 0,
25-04-2020, Borno, 30, 18, 0, 0, 2, 0, 28, 0,
25-04-2020, Gombe, 30, 0, 0, 0, 0, 0, 30, 1,
25-04-2020, Katsina, 30, 9, 4, 4, 1, 0, 25, 0,
25-04-2020, Edo, 22, 3, 7, 0, 3, 0, 12, 0,
25-04-2020, Oyo, 18, 0, 5, 0, 1, 0, 12, 1,
25-04-2020, Akwa Ibom, 11, 0, 6, 3, 1, 0, 4, 2,
25-04-2020, Bauchi, 11, 3, 5, 0, 0, 0, 6, 0,
25-04-2020, Kwara, 11, 0, 2, 0, 0, 0, 9, 2,
25-04-2020, Kaduna, 10, 0, 4, 0, 0, 0, 6, 1,
25-04-2020, Ekiti, 8, 4, 2, 0, 1, 0, 5, 0,
25-04-2020, Delta, 6, 0, 0, 0, 1, 0, 5, 3,
25-04-2020, Ondo, 4, 0, 2, 0, 0, 0, 2, 12,
25-04-2020, Rivers, 3, 0, 2, 0, 1, 0, 0, 4,
25-04-2020, Abia, 2, 0, 0, 0, 0, 0, 2, 5,
25-04-2020, Enugu, 2, 0, 2, 0, 0, 0, 0, 29,
25-04-2020, Jigawa, 2, 0, 0, 0, 0, 0, 2, 6,
25-04-2020, Niger, 2, 0, 0, 0, 0, 0, 2, 10,
25-04-2020, Sokoto, 2, 0, 0, 0, 0, 0, 2, 1,
25-04-2020, Zamfara, 2, 0, 0, 0, 0, 0, 2, 1,
25-04-2020, Adamawa, 1, 0, 0, 0, 0, 0, 1, 3,
25-04-2020, Anambra, 1, 0, 1, 1, 0, 0, 0, 15,
25-04-2020, Benue, 1, 0, 0, 0, 0, 0, 1, 28,
25-04-2020, Imo, 1, 1, 0, 0, 0, 0, 1, 0,
25-04-2020, Plateau, 1, 0, 0, 0, 0, 0, 1, 2,
24-04-2020, Lagos, 662, 80, 116, 10, 16, 0, 530, 0,
24-04-2020, FCT, 138, 5, 35, 0, 3, 0, 100, 0,
24-04-2020, Kano, 73, 0, 0, 0, 1, 0, 72, 3,
24-04-2020, Gombe, 30, 21, 0, 0, 0, 0, 30, 0,
24-04-2020, Ogun, 30, 1, 5, 0, 1, 0, 24, 0,
24-04-2020, Katsina, 21, 0, 0, 0, 1, 0, 20, 2,
24-04-2020, Osun, 20, 0, 18, 0, 0, 0, 2, 21,
24-04-2020, Edo, 19, 2, 7, 0, 3, 1, 9, 0,
24-04-2020, Oyo, 18, 1, 5, 0, 1, 0, 12, 0,
24-04-2020, Borno, 12, 0, 0, 0, 2, 0, 10, 1,
24-04-2020, Akwa, 11, 0, 3, 0, 1, 0, 7, 1,
24-04-2020, Kwara, 11, 0, 2, 0, 0, 0, 9, 1,
24-04-2020, Kaduna, 10, 1, 4, 0, 0, 0, 6, 0,
24-04-2020, Bauchi, 8, 0, 5, 0, 0, 0, 3, 3,
24-04-2020, Delta, 6, 0, 0, 0, 1, 0, 5, 2,
24-04-2020, Ekiti, 4, 0, 2, 0, 1, 0, 1, 4,
24-04-2020, Ondo, 3, 0, 2, 1, 0, 0, 1, 11,
24-04-2020, Rivers, 3, 0, 2, 0, 1, 0, 0, 3,
24-04-2020, Abia, 2, 0, 0, 0, 0, 0, 2, 4,
24-04-2020, Enugu, 2, 0, 2, 0, 0, 0, 0, 28,
24-04-2020, Jigawa, 2, 0, 0, 0, 0, 0, 2, 5,
24-04-2020, Niger, 2, 0, 0, 0, 0, 0, 2, 9,
24-04-2020, Sokoto, 2, 1, 0, 0, 0, 0, 2, 0,
24-04-2020, Zamfara, 2, 2, 0, 0, 0, 0, 2, 0,
24-04-2020, Adamawa, 1, 0, 0, 0, 0, 0, 1, 2,
24-04-2020, Anambra, 1, 0, 0, 0, 0, 0, 1, 14,
24-04-2020, Benue, 1, 0, 0, 0, 0, 0, 1, 27,
24-04-2020, Plateau, 1, 0, 0, 0, 0, 0, 1, 1,
23-04-2020, Lagos, 582, 78, 106, 0, 16, 1, 460, 0,
23-04-2020, FCT, 133, 14, 35, 0, 3, 0, 95, 0,
23-04-2020, Kano, 73, 0, 0, 0, 1, 0, 72, 2,
23-04-2020, Ogun, 29, 5, 5, 0, 1, 1, 23, 0,
23-04-2020, Katsina, 21, 0, 0, 0, 1, 0, 20, 1,
23-04-2020, Osun, 20, 0, 18, 0, 0, 0, 2, 20,
23-04-2020, Oyo, 17, 0, 5, 0, 1, 0, 11, 1,
23-04-2020, Edo, 17, 0, 7, 0, 2, 0, 8, 1,
23-04-2020, Borno, 12, 3, 0, 0, 2, 0, 10, 0,
23-04-2020, Kwara, 11, 1, 2, 0, 0, 0, 9, 0,
23-04-2020, Akwa, 11, 2, 3, 0, 1, 0, 7, 0,
23-04-2020, Kaduna, 9, 0, 4, 0, 0, 0, 5, 3,
23-04-2020, Gombe, 9, 4, 0, 0, 0, 0, 9, 0,
23-04-2020, Bauchi, 8, 0, 5, 0, 0, 0, 3, 2,
23-04-2020, Delta, 6, 0, 0, 0, 1, 0, 5, 1,
23-04-2020, Ekiti, 4, 0, 2, 0, 1, 0, 1, 3,
23-04-2020, Ondo, 3, 0, 1, 0, 0, 0, 2, 10,
23-04-2020, Rivers, 3, 0, 2, 0, 1, 1, 0, 2,
23-04-2020, Niger, 2, 0, 0, 0, 0, 0, 2, 8,
23-04-2020, Enugu, 2, 0, 2, 0, 0, 0, 0, 27,
23-04-2020, Jigawa, 2, 0, 0, 0, 0, 0, 2, 4,
23-04-2020, Abia, 2, 0, 0, 0, 0, 0, 2, 3,
23-04-2020, Benue, 1, 0, 0, 0, 0, 0, 1, 26,
23-04-2020, Anambra, 1, 0, 0, 0, 0, 0, 1, 13,
23-04-2020, Sokoto, 1, 0, 0, 0, 0, 0, 1, 3,
23-04-2020, Adamawa, 1, 0, 0, 0, 0, 0, 1, 1,
23-04-2020, Plateau, 1, 1, 0, 0, 0, 0, 1, 0,
22-04-2020, Lagos, 504 ,74, 106, 0, 15, 0, 383, 0,
22-04-2020, FCT, 119, 1, 35, 0, 3, 0, 81, 0,
22-04-2020, Kano, 73, 0, 0, 0, 1, 0, 72, 1,
22-04-2020, Ogun, 24, 4, 5, 0, 0, 0, 19, 0,
22-04-2020, Katsina, 21, 5, 0, 0, 1, 0, 20, 0,
22-04-2020, Osun, 20, 0, 18, 0, 0, 0, 2, 19,
22-04-2020, Oyo, 17, 1, 5, 0, 1, 1, 11, 0,
22-04-2020, Edo, 17, 2, 7, 0, 2, 0, 8, 0,
22-04-2020, Kwara, 10, 1, 2, 0, 0, 0, 8, 0,
22-04-2020, Akwa, 9, 0, 3, 0, 1, 0, 5, 3,
22-04-2020, Kaduna, 9, 0, 4, 0, 0, 0, 5, 2,
22-04-2020, Borno, 9, 0, 0, 0, 2, 1, 7, 1,
22-04-2020, Bauchi, 8, 0, 5, 0, 0, 0, 3, 1,
22-04-2020, Delta, 6, 2, 0, 0, 1, 0, 5, 0,
22-04-2020, Gombe, 5, 0, 0, 0, 0, 0, 5, 7,
22-04-2020, Ekiti, 4, 0, 2, 0, 1, 1, 1, 9,
22-04-2020, Ondo, 3, 0, 1, 0, 0, 0, 2, 2,
22-04-2020, Rivers, 3, 0, 2, 0, 0, 0, 1, 1,
22-04-2020, Niger, 2, 0, 0, 0, 0, 0, 2, 26,
22-04-2020, Enugu, 2, 0, 2, 0, 0, 0, 0, 5,
22-04-2020, Jigawa, 2, 0, 0, 0, 0, 0, 2, 3,
22-04-2020, Abia, 2, 0, 0, 0, 0, 0, 2, 2,
22-04-2020, Benue, 1, 0, 0, 0, 0, 0, 1, 25,
22-04-2020, Anambra, 1, 0, 0, 0, 0, 0, 1, 12,
22-04-2020, Sokoto, 1, 0, 0, 0, 0, 0, 1, 2,
22-04-2020, Adamawa, 1, 1, 0, 0, 0, 0, 1, 0,
21-04-2020, Lagos, 430, 59, 106, 9, 15, 2, 309, 0,
21-04-2020, FCT, 118, 29, 35, 0, 3, 0, 80, 0,
21-04-2020, Kano, 73, 14, 0, 0, 1, 0, 72, 0,
21-04-2020, Osun, 20, 0, 18, 0, 0, 0, 2, 18,
21-04-2020, Ogun, 20, 3, 5, 0, 0, 0, 15, 0,
21-04-2020, Oyo, 16, 0, 5, 0, 0, 0, 11, 7,
21-04-2020, Katsina, 16, 4, 0, 0, 1, 0, 15, 0,
21-04-2020, Edo, 15, 0, 7, 0, 2, 1, 6, 2,
21-04-2020, Kwara, 9, 0, 2, 0, 0, 0, 7, 11,
21-04-2020, Akwa, 9, 0, 3, 0, 1, 0, 5, 2,
21-04-2020, Kaduna, 9, 0, 4, 0, 0, 0, 5, 1,
21-04-2020, Borno, 9, 6, 0, 0, 1, 0, 8, 0,
21-04-2020, Bauchi, 8, 1, 5, 0, 0, 0, 3, 0,
21-04-2020, Gombe, 5, 0, 0, 0, 0, 0, 5, 6,
21-04-2020, Delta, 4, 0, 0, 0, 1, 0, 3, 1,
21-04-2020, Ekiti, 4, 0, 2, 0, 0, 0, 2, 8,
21-04-2020, Ondo, 3, 0, 1, 0, 0, 0, 2, 1,
21-04-2020, Rivers, 3, 1, 2, 0, 0, 0, 1, 0,
21-04-2020, Niger, 2, 0, 0, 0, 0, 0, 2, 25,
21-04-2020, Enugu, 2, 0, 2, 0, 0, 0, 0, 4,
21-04-2020, Jigawa, 2, 0, 0, 0, 0, 0, 2, 2,
21-04-2020, Abia, 2, 0, 0, 0, 0, 0, 2, 1,
21-04-2020, Benue, 1, 0, 0, 0, 0, 0, 1, 24,
21-04-2020, Anambra, 1, 0, 0, 0, 0, 0, 1, 11,
21-04-2020, Sokoto, 1, 0, 0, 0, 0, 0, 1, 1,
20-04-2020, Lagos, 376, 0, 97, 0, 13, 0, 266, 2,
20-04-2020, FCT, 89, 1, 35, 12, 3, 1, 51, 1,
20-04-2020, Kano, 59, 23, 0, 0, 1, 0, 58, 1,
20-04-2020, Osun, 20, 0, 18, 0, 0, 0, 2, 18,
20-04-2020, Oyo, 16, 0, 5, 0, 0, 0, 11, 3,
20-04-2020, Edo, 15, 0, 7, 1, 1, 0, 8, 7,
20-04-2020, Ogun, 12, 0, 5, 0, 0, 0, 7, 3,
20-04-2020, Katsina, 12, 0, 0, 0, 1, 0, 11, 2,
20-04-2020, Kwara, 9, 0, 2, 0, 0, 0, 7, 11,
20-04-2020, Akwa, 9, 0, 3, 0, 1, 0, 5, 2,
20-04-2020, Kaduna, 9, 3, 4, 0, 0, 0, 5, 1,
20-04-2020, Bauchi, 7, 0, 5, 4, 0, 0, 6, 2,
20-04-2020, Gombe, 5, 5, 0, 0, 0, 0, 5, 1,
20-04-2020, Delta, 4, 0, 0, 0, 1, 0, 3, 6,
20-04-2020, Ekiti, 4, 1, 2, 0, 0, 0, 2, 1,
20-04-2020, Ondo, 3, 0, 1, 1, 0, 0, 3, 8,
20-04-2020, Borno, 3, 2, 0, 0, 1, 0, 2, 1,
20-04-2020, Rivers, 2, 0, 2, 0, 0, 0, 0, 6,
20-04-2020, Niger, 2, 0, 0, 0, 0, 0, 2, 25,
20-04-2020, Enugu, 2, 0, 2, 0, 0, 0, 0, 4,
20-04-2020, Jigawa, 2, 0, 0, 0, 0, 0, 2, 2,
20-04-2020, Abia, 2, 2, 0, 0, 0, 0, 2, 1,
20-04-2020, Benue, 1, 0, 0, 0, 0, 0, 1, 24,
20-04-2020, Anambra, 1, 0, 0, 0, 0, 0, 1, 11,
20-04-2020, Sokoto, 1, 1, 0, 0, 0, 0, 1, 1,
19-04-2020, Lagos, 376, 70, 97, 4, 13, 0, 266, 0,
19-04-2020, FCT, 88, 7, 23, 0, 2, 0, 63, 0,
19-04-2020, Kano, 36, 0, 0, 0, 1, 0, 35, 1,
19-04-2020, Osun, 20, 0, 18, 0, 0, 0, 2, 16,
19-04-2020, Oyo, 16, 0, 5, 0, 0, 0, 11, 1,
